,ip.dst,ip.src,udp.srcport,udp.dstport,dns.time
138277,173.27.225.164,172.31.0.2,53,33584,0.040067
138279,173.27.225.164,172.31.0.2,53,15418,0.001205
138281,173.27.225.164,172.31.0.2,53,42645,0.043784
138283,173.27.225.164,172.31.0.2,53,37892,0.000396
138285,173.27.225.164,172.31.0.2,53,25860,0.000907
138287,173.27.225.164,172.31.0.2,53,47215,0.000409
138289,173.27.225.164,172.31.0.2,53,61368,0.000378
138291,173.27.225.164,172.31.0.2,53,51084,0.000395
138293,173.27.225.164,172.31.0.2,53,27505,0.000413
138295,173.27.225.164,172.31.0.2,53,34170,0.000911
138297,173.27.225.164,172.31.0.2,53,5844,0.000439
138299,173.27.225.164,172.31.0.2,53,39384,0.000247
138301,173.27.225.164,172.31.0.2,53,1994,0.002477
138303,173.27.225.164,172.31.0.2,53,39995,0.000422
138305,173.27.225.164,172.31.0.2,53,16651,0.000385
138307,173.27.225.164,172.31.0.2,53,25370,0.000379
138309,173.27.225.164,172.31.0.2,53,44997,0.000484
138311,173.27.225.164,172.31.0.2,53,19158,0.021054
138313,173.27.225.164,172.31.0.2,53,48857,0.000379
138315,173.27.225.164,172.31.0.2,53,58827,0.020871
138317,173.27.225.164,172.31.0.2,53,37718,0.058257
138319,173.27.225.164,172.31.0.2,53,22803,0.000257
138321,173.27.225.164,172.31.0.2,53,24375,0.000357
138323,173.27.225.164,172.31.0.2,53,19243,0.000398
138325,173.27.225.164,172.31.0.2,53,35454,0.000403
138327,173.27.225.164,172.31.0.2,53,28050,0.000247
138329,173.27.225.164,172.31.0.2,53,64099,0.000344
138331,173.27.225.164,172.31.0.2,53,49289,0.000256
138333,173.27.225.164,172.31.0.2,53,58889,0.000345
138335,173.27.225.164,172.31.0.2,53,33276,0.000911
138337,173.27.225.164,172.31.0.2,53,53649,0.000772
138339,173.27.225.164,172.31.0.2,53,33719,0.000847
138341,173.27.225.164,172.31.0.2,53,40522,0.000897
138343,173.27.225.164,172.31.0.2,53,30322,0.000411
138345,173.27.225.164,172.31.0.2,53,16997,0.000439
138347,173.27.225.164,172.31.0.2,53,49738,0.000382
138349,173.27.225.164,172.31.0.2,53,42928,0.000347
138351,173.27.225.164,172.31.0.2,53,6033,0.000419
138353,173.27.225.164,172.31.0.2,53,32063,0.000448
138355,173.27.225.164,172.31.0.2,53,6133,0.000304
138357,173.27.225.164,172.31.0.2,53,38441,0.000402
138359,173.27.225.164,172.31.0.2,53,1131,0.000322
138361,173.27.225.164,172.31.0.2,53,54778,0.022553
138363,173.27.225.164,172.31.0.2,53,42680,0.022221
138365,173.27.225.164,172.31.0.2,53,2049,0.000317
138367,173.27.225.164,172.31.0.2,53,9981,0.000332
138369,173.27.225.164,172.31.0.2,53,39592,0.000404
138371,173.27.225.164,172.31.0.2,53,48696,0.000441
138373,173.27.225.164,172.31.0.2,53,46150,0.000328
138375,173.27.225.164,172.31.0.2,53,1896,0.000307
138377,173.27.225.164,172.31.0.2,53,23598,0.000397
138379,173.27.225.164,172.31.0.2,53,17150,0.00035
138381,173.27.225.164,172.31.0.2,53,51591,0.021316
138383,173.27.225.164,172.31.0.2,53,62055,0.02141
138385,173.27.225.164,172.31.0.2,53,61806,0.000328
138387,173.27.225.164,172.31.0.2,53,25860,0.000417
138389,173.27.225.164,172.31.0.2,53,48632,0.000961
138391,173.27.225.164,172.31.0.2,53,41050,0.000397
138393,173.27.225.164,172.31.0.2,53,21496,0.02218
138395,173.27.225.164,172.31.0.2,53,44221,0.000445
138397,173.27.225.164,172.31.0.2,53,26106,0.000318
138399,173.27.225.164,172.31.0.2,53,5337,0.000354
138402,173.27.225.164,172.31.0.2,53,12497,0.044533
138403,173.27.225.164,172.31.0.2,53,42747,0.044485
138405,173.27.225.164,172.31.0.2,53,54553,0.000939
138407,173.27.225.164,172.31.0.2,53,49297,0.000318
138409,173.27.225.164,172.31.0.2,53,12401,0.000448
138411,173.27.225.164,172.31.0.2,53,40215,0.00027
138413,173.27.225.164,172.31.0.2,53,43450,0.000365
138415,173.27.225.164,172.31.0.2,53,29247,0.000364
138417,173.27.225.164,172.31.0.2,53,23268,0.000354
138419,173.27.225.164,172.31.0.2,53,25712,0.000964
138421,173.27.225.164,172.31.0.2,53,48835,0.000368
138423,173.27.225.164,172.31.0.2,53,7011,0.000382
138425,173.27.225.164,172.31.0.2,53,25818,0.00038
138427,173.27.225.164,172.31.0.2,53,63163,0.015176
138429,173.27.225.164,172.31.0.2,53,35679,0.00045
138431,173.27.225.164,172.31.0.2,53,17561,0.000388
138433,173.27.225.164,172.31.0.2,53,39307,0.000374
138435,173.27.225.164,172.31.0.2,53,35460,0.000425
138437,173.27.225.164,172.31.0.2,53,39622,0.017008
138439,173.27.225.164,172.31.0.2,53,19225,0.000407
138441,173.27.225.164,172.31.0.2,53,49566,0.000354
138443,173.27.225.164,172.31.0.2,53,12173,0.00034
138445,173.27.225.164,172.31.0.2,53,62178,0.000437
138447,173.27.225.164,172.31.0.2,53,15230,0.000318
138449,173.27.225.164,172.31.0.2,53,25359,0.000291
138451,173.27.225.164,172.31.0.2,53,61086,0.00033
138453,173.27.225.164,172.31.0.2,53,13721,0.000262
138455,173.27.225.164,172.31.0.2,53,50588,0.000349
138457,173.27.225.164,172.31.0.2,53,28849,0.000271
138459,173.27.225.164,172.31.0.2,53,52511,0.021674
138461,173.27.225.164,172.31.0.2,53,22752,0.000393
138463,173.27.225.164,172.31.0.2,53,30626,0.000373
138465,173.27.225.164,172.31.0.2,53,39870,0.000356
138468,173.27.225.164,172.31.0.2,53,57051,0.000301
138469,173.27.225.164,172.31.0.2,53,57492,0.000419
138471,173.27.225.164,172.31.0.2,53,26183,0.000397
138473,173.27.225.164,172.31.0.2,53,1235,0.00029
138475,173.27.225.164,172.31.0.2,53,58369,0.000337
138477,173.27.225.164,172.31.0.2,53,22945,0.000379
138479,173.27.225.164,172.31.0.2,53,28423,0.001098
138481,173.27.225.164,172.31.0.2,53,54760,0.000468
138483,173.27.225.164,172.31.0.2,53,30063,0.000427
138485,173.27.225.164,172.31.0.2,53,15464,0.023127
138487,173.27.225.164,172.31.0.2,53,21677,0.000378
138489,173.27.225.164,172.31.0.2,53,54171,0.000811
138491,173.27.225.164,172.31.0.2,53,50108,0.000349
138493,173.27.225.164,172.31.0.2,53,51394,0.000349
138495,173.27.225.164,172.31.0.2,53,53615,0.00236
138497,173.27.225.164,172.31.0.2,53,30476,0.000322
138499,173.27.225.164,172.31.0.2,53,56442,0.000343
138501,173.27.225.164,172.31.0.2,53,40167,0.00036
138503,173.27.225.164,172.31.0.2,53,63511,0.000366
138505,173.27.225.164,172.31.0.2,53,23758,0.000283
138507,173.27.225.164,172.31.0.2,53,22617,0.000365
138509,173.27.225.164,172.31.0.2,53,45843,0.000294
138511,173.27.225.164,172.31.0.2,53,32601,0.000261
138513,173.27.225.164,172.31.0.2,53,37584,0.000335
138515,173.27.225.164,172.31.0.2,53,19711,0.002157
138517,173.27.225.164,172.31.0.2,53,30242,0.000802
138519,173.27.225.164,172.31.0.2,53,22393,0.000244
138521,173.27.225.164,172.31.0.2,53,3112,0.000333
138523,173.27.225.164,172.31.0.2,53,7612,0.000306
138525,173.27.225.164,172.31.0.2,53,23253,0.000839
138527,173.27.225.164,172.31.0.2,53,10306,0.00078
138529,173.27.225.164,172.31.0.2,53,65479,0.003109
138531,173.27.225.164,172.31.0.2,53,51508,0.000848
138533,173.27.225.164,172.31.0.2,53,52762,0.000349
138535,173.27.225.164,172.31.0.2,53,16009,0.000392
138537,173.27.225.164,172.31.0.2,53,17017,0.000346
138539,173.27.225.164,172.31.0.2,53,51950,0.000896
138541,173.27.225.164,172.31.0.2,53,55889,0.000308
138543,173.27.225.164,172.31.0.2,53,60985,0.000271
138545,173.27.225.164,172.31.0.2,53,4426,0.0003
138547,173.27.225.164,172.31.0.2,53,1879,0.000388
138549,173.27.225.164,172.31.0.2,53,30987,0.000381
138551,173.27.225.164,172.31.0.2,53,42547,0.019832
138553,173.27.225.164,172.31.0.2,53,39374,0.021346
138555,173.27.225.164,172.31.0.2,53,6105,0.681186
138557,173.27.225.164,172.31.0.2,53,5132,0.149963
138559,173.27.225.164,172.31.0.2,53,8044,0.003056
138561,173.27.225.164,172.31.0.2,53,42144,0.012366
138564,173.27.225.164,172.31.0.2,53,11735,0.002247
138565,173.27.225.164,172.31.0.2,53,32497,0.002417
138570,173.27.225.164,172.31.0.2,53,23833,0.000252
138571,173.27.225.164,172.31.0.2,53,8123,0.000374
138572,173.27.225.164,172.31.0.2,53,59247,0.000262
138573,173.27.225.164,172.31.0.2,53,56191,0.000205
138577,173.27.225.164,172.31.0.2,53,36352,0.00031
138578,173.27.225.164,172.31.0.2,53,28090,0.000206
138579,173.27.225.164,172.31.0.2,53,57768,0.000168
138581,173.27.225.164,172.31.0.2,53,47789,0.066069
138583,173.27.225.164,172.31.0.2,53,27914,0.000303
138585,173.27.225.164,172.31.0.2,53,4627,0.022354
138587,173.27.225.164,172.31.0.2,53,58288,0.000875
138589,173.27.225.164,172.31.0.2,53,36176,0.000933
138591,173.27.225.164,172.31.0.2,53,45007,0.009598
138593,173.27.225.164,172.31.0.2,53,37708,0.002441
138595,173.27.225.164,172.31.0.2,53,6509,0.002157
138597,173.27.225.164,172.31.0.2,53,2795,0.0023
138599,173.27.225.164,172.31.0.2,53,3514,0.000372
138601,173.27.225.164,172.31.0.2,53,46410,0.014856
138603,173.27.225.164,172.31.0.2,53,38583,0.002035
138605,173.27.225.164,172.31.0.2,53,28818,0.000336
138607,173.27.225.164,172.31.0.2,53,30184,0.000296
138609,173.27.225.164,172.31.0.2,53,26264,0.272442
138611,173.27.225.164,172.31.0.2,53,60838,0.022556
138613,173.27.225.164,172.31.0.2,53,22837,0.243574
138615,173.27.225.164,172.31.0.2,53,4254,0.013611
138617,173.27.225.164,172.31.0.2,53,26113,0.000305
138619,173.27.225.164,172.31.0.2,53,18206,0.000421
138621,173.27.225.164,172.31.0.2,53,51320,0.000363
138623,173.27.225.164,172.31.0.2,53,39102,0.000349
138625,173.27.225.164,172.31.0.2,53,61869,0.000432
138627,173.27.225.164,172.31.0.2,53,9424,0.000966
138629,173.27.225.164,172.31.0.2,53,19626,0.000775
138631,173.27.225.164,172.31.0.2,53,21031,0.00032
138633,173.27.225.164,172.31.0.2,53,33568,0.000304
138635,173.27.225.164,172.31.0.2,53,1815,0.000318
138637,173.27.225.164,172.31.0.2,53,51154,0.00034
138639,173.27.225.164,172.31.0.2,53,10325,0.000395
138641,173.27.225.164,172.31.0.2,53,16334,0.000272
138643,173.27.225.164,172.31.0.2,53,7641,0.000389
138645,173.27.225.164,172.31.0.2,53,13499,0.014638
138647,173.27.225.164,172.31.0.2,53,43036,0.019026
138649,173.27.225.164,172.31.0.2,53,29496,0.016969
138651,173.27.225.164,172.31.0.2,53,34919,0.071139
138653,173.27.225.164,172.31.0.2,53,58197,0.01305
138655,173.27.225.164,172.31.0.2,53,48288,0.029521
138657,173.27.225.164,172.31.0.2,53,40405,0.048825
138659,173.27.225.164,172.31.0.2,53,11742,0.045525
138661,173.27.225.164,172.31.0.2,53,43720,0.000789
138663,173.27.225.164,172.31.0.2,53,23680,0.012881
138665,173.27.225.164,172.31.0.2,53,47593,0.000348
138667,173.27.225.164,172.31.0.2,53,56350,0.069034
138669,173.27.225.164,172.31.0.2,53,19085,0.022357
138671,173.27.225.164,172.31.0.2,53,56394,0.036329
138673,173.27.225.164,172.31.0.2,53,3077,0.000909
138675,173.27.225.164,172.31.0.2,53,5392,0.294961
138677,173.27.225.164,172.31.0.2,53,17007,0.00037
138679,173.27.225.164,172.31.0.2,53,11300,0.056984
138681,173.27.225.164,172.31.0.2,53,34946,0.021975
138683,173.27.225.164,172.31.0.2,53,61152,0.00033
138685,173.27.225.164,172.31.0.2,53,1452,0.000455
138688,173.27.225.164,172.31.0.2,53,1427,0.022784
138689,173.27.225.164,172.31.0.2,53,54333,0.022953
138692,173.27.225.164,172.31.0.2,53,20803,0.022496
138693,173.27.225.164,172.31.0.2,53,39752,0.022652
138695,173.27.225.164,172.31.0.2,53,15172,0.00045
138697,173.27.225.164,172.31.0.2,53,20032,0.000387
138699,173.27.225.164,172.31.0.2,53,24701,0.022217
138701,173.27.225.164,172.31.0.2,53,24526,0.023585
138703,173.27.225.164,172.31.0.2,53,55717,0.000368
138705,173.27.225.164,172.31.0.2,53,45062,0.000355
138707,173.27.225.164,172.31.0.2,53,42928,0.000379
138710,173.27.225.164,172.31.0.2,53,18763,0.000355
138711,173.27.225.164,172.31.0.2,53,14636,0.000264
138713,173.27.225.164,172.31.0.2,53,62552,0.002498
138715,173.27.225.164,172.31.0.2,53,60792,0.000305
138717,173.27.225.164,172.31.0.2,53,33051,0.000309
138719,173.27.225.164,172.31.0.2,53,8645,0.00296
138722,173.27.225.164,172.31.0.2,53,28251,0.002619
138723,173.27.225.164,172.31.0.2,53,30637,0.002606
138725,173.27.225.164,172.31.0.2,53,33629,0.000831
138727,173.27.225.164,172.31.0.2,53,5822,0.000368
138729,173.27.225.164,172.31.0.2,53,52629,0.000996
138731,173.27.225.164,172.31.0.2,53,55415,0.002541
138734,173.27.225.164,172.31.0.2,53,12012,0.003087
138735,173.27.225.164,172.31.0.2,53,33378,0.008807
138737,173.27.225.164,172.31.0.2,53,4572,0.000879
138739,173.27.225.164,172.31.0.2,53,2044,0.000285
138741,173.27.225.164,172.31.0.2,53,17979,0.002238
138743,173.27.225.164,172.31.0.2,53,48966,0.013905
138745,173.27.225.164,172.31.0.2,53,37662,0.002187
138747,173.27.225.164,172.31.0.2,53,22701,0.014026
138749,173.27.225.164,172.31.0.2,53,17324,0.000397
138751,173.27.225.164,172.31.0.2,53,19686,0.034172
138753,173.27.225.164,172.31.0.2,53,54957,0.019816
138755,173.27.225.164,172.31.0.2,53,26440,0.001005
138757,173.27.225.164,172.31.0.2,53,35145,0.000398
138759,173.27.225.164,172.31.0.2,53,60742,0.00037
138761,173.27.225.164,172.31.0.2,53,35347,0.00039
138763,173.27.225.164,172.31.0.2,53,5787,0.000366
138765,173.27.225.164,172.31.0.2,53,1706,0.00031
138767,173.27.225.164,172.31.0.2,53,30450,0.000315
138769,173.27.225.164,172.31.0.2,53,9169,0.000343
138771,173.27.225.164,172.31.0.2,53,51088,0.000436
138773,173.27.225.164,172.31.0.2,53,47346,0.000378
138775,173.27.225.164,172.31.0.2,53,45962,0.000434
138777,173.27.225.164,172.31.0.2,53,54382,0.000342
138779,173.27.225.164,172.31.0.2,53,35091,0.000316
138781,173.27.225.164,172.31.0.2,53,22251,0.086877
138783,173.27.225.164,172.31.0.2,53,39929,0.022284
138785,173.27.225.164,172.31.0.2,53,14208,0.077158
138787,173.27.225.164,172.31.0.2,53,64462,0.034064
138789,173.27.225.164,172.31.0.2,53,54638,0.000347
138791,173.27.225.164,172.31.0.2,53,2213,0.000329
138793,173.27.225.164,172.31.0.2,53,39629,0.00038
138795,173.27.225.164,172.31.0.2,53,39809,0.000426
138797,173.27.225.164,172.31.0.2,53,30520,0.013277
138799,173.27.225.164,172.31.0.2,53,55380,0.012915
138801,173.27.225.164,172.31.0.2,53,63076,0.000412
138803,173.27.225.164,172.31.0.2,53,45227,0.00037
138805,173.27.225.164,172.31.0.2,53,42351,0.066215
138807,173.27.225.164,172.31.0.2,53,24546,0.023006
138809,173.27.225.164,172.31.0.2,53,5429,0.000426
138811,173.27.225.164,172.31.0.2,53,20827,0.000421
138813,173.27.225.164,172.31.0.2,53,7996,0.002452
138815,173.27.225.164,172.31.0.2,53,10877,0.000355
138817,173.27.225.164,172.31.0.2,53,65088,0.000427
138819,173.27.225.164,172.31.0.2,53,58814,0.03547
138821,173.27.225.164,172.31.0.2,53,10693,0.012569
138823,173.27.225.164,172.31.0.2,53,28344,0.039377
138825,173.27.225.164,172.31.0.2,53,42963,0.000385
138827,173.27.225.164,172.31.0.2,53,58865,0.000397
138829,173.27.225.164,172.31.0.2,53,32317,0.000338
138831,173.27.225.164,172.31.0.2,53,1073,0.022546
138833,173.27.225.164,172.31.0.2,53,58120,0.000399
138835,173.27.225.164,172.31.0.2,53,62295,0.096286
138837,173.27.225.164,172.31.0.2,53,17007,0.013216
138839,173.27.225.164,172.31.0.2,53,22164,0.000388
138841,173.27.225.164,172.31.0.2,53,20675,0.0004
138843,173.27.225.164,172.31.0.2,53,3154,0.007763
138845,173.27.225.164,172.31.0.2,53,2379,0.000359
138847,173.27.225.164,172.31.0.2,53,54191,0.000256
138849,173.27.225.164,172.31.0.2,53,29617,0.000395
138851,173.27.225.164,172.31.0.2,53,14886,0.000304
138853,173.27.225.164,172.31.0.2,53,2912,0.000248
138855,173.27.225.164,172.31.0.2,53,41755,0.000317
138857,173.27.225.164,172.31.0.2,53,46413,0.000457
138859,173.27.225.164,172.31.0.2,53,16673,0.000396
138861,173.27.225.164,172.31.0.2,53,27996,0.00028
138863,173.27.225.164,172.31.0.2,53,6707,0.000337
138865,173.27.225.164,172.31.0.2,53,13180,0.000339
138867,173.27.225.164,172.31.0.2,53,6586,0.000332
138869,173.27.225.164,172.31.0.2,53,55053,0.000329
138871,173.27.225.164,172.31.0.2,53,8600,0.023984
138873,173.27.225.164,172.31.0.2,53,58779,0.000346
138875,173.27.225.164,172.31.0.2,53,38687,0.0223
138877,173.27.225.164,172.31.0.2,53,22278,0.000335
138879,173.27.225.164,172.31.0.2,53,50354,0.00554
138881,173.27.225.164,172.31.0.2,53,27727,0.000382
138883,173.27.225.164,172.31.0.2,53,62890,0.155189
138885,173.27.225.164,172.31.0.2,53,57012,0.023875
138887,173.27.225.164,172.31.0.2,53,53506,2.874534
138889,173.27.225.164,172.31.0.2,53,11232,2.780645
138891,173.27.225.164,172.31.0.2,53,29983,0.014342
138893,173.27.225.164,172.31.0.2,53,28848,2.234176
138895,173.27.225.164,172.31.0.2,53,56087,2.394
138897,173.27.225.164,172.31.0.2,53,28034,2.94213
138899,173.27.225.164,172.31.0.2,53,7286,2.640085
138901,173.27.225.164,172.31.0.2,53,29700,2.384656
138903,173.27.225.164,172.31.0.2,53,10948,2.987242
138905,173.27.225.164,172.31.0.2,53,5897,0.022702
138907,173.27.225.164,172.31.0.2,53,64385,0.012614
138909,173.27.225.164,172.31.0.2,53,14253,2.837585
138912,173.27.225.164,172.31.0.2,53,38714,0.019788
138914,173.27.225.164,172.31.0.2,53,2682,0.021255
138916,173.27.225.164,172.31.0.2,53,48832,0.00033
138917,173.27.225.164,172.31.0.2,53,53568,2.442035
138919,173.27.225.164,172.31.0.2,53,58881,0.022855
138921,173.27.225.164,172.31.0.2,53,22695,0.001232
138923,173.27.225.164,172.31.0.2,53,33098,0.000777
138925,173.27.225.164,172.31.0.2,53,31939,0.000273
138927,173.27.225.164,172.31.0.2,53,40401,0.000265
138929,173.27.225.164,172.31.0.2,53,5004,0.00038
138931,173.27.225.164,172.31.0.2,53,4487,0.000324
138933,173.27.225.164,172.31.0.2,53,17730,0.002649
138935,173.27.225.164,172.31.0.2,53,1707,0.012861
138937,173.27.225.164,172.31.0.2,53,60094,0.000323
138939,173.27.225.164,172.31.0.2,53,38028,0.000241
138941,173.27.225.164,172.31.0.2,53,19117,0.067476
138943,173.27.225.164,172.31.0.2,53,51613,0.022809
138945,173.27.225.164,172.31.0.2,53,48018,0.000909
138947,173.27.225.164,172.31.0.2,53,4885,0.032303
138949,173.27.225.164,172.31.0.2,53,46408,0.000274
138951,173.27.225.164,172.31.0.2,53,17378,0.255349
138953,173.27.225.164,172.31.0.2,53,62516,0.012425
138955,173.27.225.164,172.31.0.2,53,64899,0.02303
138957,173.27.225.164,172.31.0.2,53,39971,0.02266
138959,173.27.225.164,172.31.0.2,53,21800,0.000403
138961,173.27.225.164,172.31.0.2,53,3804,0.000281
138963,173.27.225.164,172.31.0.2,53,33710,0.000273
138965,173.27.225.164,172.31.0.2,53,64195,0.016961
138967,173.27.225.164,172.31.0.2,53,11148,0.000365
138969,173.27.225.164,172.31.0.2,53,36173,0.000371
138971,173.27.225.164,172.31.0.2,53,40717,0.000332
138973,173.27.225.164,172.31.0.2,53,49370,0.000297
138975,173.27.225.164,172.31.0.2,53,28080,0.055935
138977,173.27.225.164,172.31.0.2,53,62140,0.012306
138979,173.27.225.164,172.31.0.2,53,30323,0.00036
138981,173.27.225.164,172.31.0.2,53,18140,0.000459
138983,173.27.225.164,172.31.0.2,53,39696,0.021448
138985,173.27.225.164,172.31.0.2,53,42394,0.000276
138987,173.27.225.164,172.31.0.2,53,7839,0.021216
138989,173.27.225.164,172.31.0.2,53,54433,0.000249
138991,173.27.225.164,172.31.0.2,53,8749,0.000457
138993,173.27.225.164,172.31.0.2,53,7556,0.000362
138995,173.27.225.164,172.31.0.2,53,65397,0.000333
138997,173.27.225.164,172.31.0.2,53,61845,0.000295
138999,173.27.225.164,172.31.0.2,53,18079,0.000432
139001,173.27.225.164,172.31.0.2,53,59440,0.000425
139003,173.27.225.164,172.31.0.2,53,42006,0.033969
139005,173.27.225.164,172.31.0.2,53,54087,0.001005
139007,173.27.225.164,172.31.0.2,53,20388,0.012889
139009,173.27.225.164,172.31.0.2,53,45677,0.013065
139011,173.27.225.164,172.31.0.2,53,42830,0.000318
139013,173.27.225.164,172.31.0.2,53,51876,0.000247
139015,173.27.225.164,172.31.0.2,53,46336,0.000352
139017,173.27.225.164,172.31.0.2,53,1193,0.000255
139019,173.27.225.164,172.31.0.2,53,64807,0.083057
139021,173.27.225.164,172.31.0.2,53,11675,0.022954
139023,173.27.225.164,172.31.0.2,53,18212,0.128887
139025,173.27.225.164,172.31.0.2,53,42142,0.025033
139027,173.27.225.164,172.31.0.2,53,41298,0.000413
139029,173.27.225.164,172.31.0.2,53,52874,0.000406
139031,173.27.225.164,172.31.0.2,53,21163,0.013349
139033,173.27.225.164,172.31.0.2,53,21107,0.000374
139036,173.27.225.164,172.31.0.2,53,51907,0.06215
139037,173.27.225.164,172.31.0.2,53,23479,0.062369
139040,173.27.225.164,172.31.0.2,53,15205,0.001123
139041,173.27.225.164,172.31.0.2,53,4675,0.001296
139043,173.27.225.164,172.31.0.2,53,27847,0.002372
139046,173.27.225.164,172.31.0.2,53,53189,0.038041
139047,173.27.225.164,172.31.0.2,53,54580,0.038228
139051,173.27.225.164,172.31.0.2,53,61628,0.002188
139052,173.27.225.164,172.31.0.2,53,61231,0.017369
139053,173.27.225.164,172.31.0.2,53,55481,0.017323
139056,173.27.225.164,172.31.0.2,53,61335,0.002155
139057,173.27.225.164,172.31.0.2,53,64940,0.002446
139060,173.27.225.164,172.31.0.2,53,1540,0.002212
139061,173.27.225.164,172.31.0.2,53,63588,0.002181
139063,173.27.225.164,172.31.0.2,53,5766,0.073444
139065,173.27.225.164,172.31.0.2,53,64738,0.021297
139067,173.27.225.164,172.31.0.2,53,23866,0.016409
139069,173.27.225.164,172.31.0.2,53,35389,0.002276
139071,173.27.225.164,172.31.0.2,53,46827,0.03842
139073,173.27.225.164,172.31.0.2,53,10878,0.012429
139075,173.27.225.164,172.31.0.2,53,34182,0.01386
139077,173.27.225.164,172.31.0.2,53,54472,0.012465
139079,173.27.225.164,172.31.0.2,53,28093,0.023166
139081,173.27.225.164,172.31.0.2,53,23306,0.00346
139083,173.27.225.164,172.31.0.2,53,9556,0.04
139085,173.27.225.164,172.31.0.2,53,29931,0.002413
139089,173.27.225.164,172.31.0.2,53,5678,0.015701
139090,173.27.225.164,172.31.0.2,53,19251,0.027943
139091,173.27.225.164,172.31.0.2,53,3407,0.028105
139095,173.27.225.164,172.31.0.2,53,10467,0.000914
139096,173.27.225.164,172.31.0.2,53,62868,0.002204
139097,173.27.225.164,172.31.0.2,53,47864,0.002307
139099,173.27.225.164,172.31.0.2,53,28869,0.028299
139101,173.27.225.164,172.31.0.2,53,58176,0.028067
139103,173.27.225.164,172.31.0.2,53,18714,0.00218
139107,173.27.225.164,172.31.0.2,53,32484,0.007119
139108,173.27.225.164,172.31.0.2,53,1387,0.016791
139109,173.27.225.164,172.31.0.2,53,35916,0.017213
139112,173.27.225.164,172.31.0.2,53,12581,0.002224
139113,173.27.225.164,172.31.0.2,53,31402,0.012207
139115,173.27.225.164,172.31.0.2,53,16545,0.025277
139117,173.27.225.164,172.31.0.2,53,51512,0.049077
139119,173.27.225.164,172.31.0.2,53,57870,0.012034
139121,173.27.225.164,172.31.0.2,53,35909,0.002191
139124,173.27.225.164,172.31.0.2,53,34375,0.000387
139125,173.27.225.164,172.31.0.2,53,5800,0.002237
139127,173.27.225.164,172.31.0.2,53,63971,0.000329
139129,173.27.225.164,172.31.0.2,53,20730,0.000275
139132,173.27.225.164,172.31.0.2,53,41961,0.000269
139133,173.27.225.164,172.31.0.2,53,53851,0.01989
139136,173.27.225.164,172.31.0.2,53,14455,0.00041
139137,173.27.225.164,172.31.0.2,53,48603,0.021228
139139,173.27.225.164,172.31.0.2,53,12112,0.000262
139141,173.27.225.164,172.31.0.2,53,61883,0.002352
139143,173.27.225.164,172.31.0.2,53,17063,0.012474
139145,173.27.225.164,172.31.0.2,53,33567,0.004206
139147,173.27.225.164,172.31.0.2,53,26242,0.012466
139149,173.27.225.164,172.31.0.2,53,30082,0.026277
139151,173.27.225.164,172.31.0.2,53,39375,0.016707
139153,173.27.225.164,172.31.0.2,53,51966,0.000269
139155,173.27.225.164,172.31.0.2,53,27032,0.000389
139157,173.27.225.164,172.31.0.2,53,36477,0.000312
139159,173.27.225.164,172.31.0.2,53,7205,0.026443
139161,173.27.225.164,172.31.0.2,53,46312,0.00032
139163,173.27.225.164,172.31.0.2,53,61198,0.013373
139165,173.27.225.164,172.31.0.2,53,35039,0.01803
139167,173.27.225.164,172.31.0.2,53,32662,0.000381
139169,173.27.225.164,172.31.0.2,53,29582,0.000954
139171,173.27.225.164,172.31.0.2,53,53743,0.012714
139173,173.27.225.164,172.31.0.2,53,51887,0.043401
139175,173.27.225.164,172.31.0.2,53,38146,0.022502
139177,173.27.225.164,172.31.0.2,53,19949,0.000904
139179,173.27.225.164,172.31.0.2,53,39469,0.000342
139181,173.27.225.164,172.31.0.2,53,61061,0.021824
139183,173.27.225.164,172.31.0.2,53,18132,0.000327
139185,173.27.225.164,172.31.0.2,53,18149,0.022154
139187,173.27.225.164,172.31.0.2,53,64324,0.00034
139189,173.27.225.164,172.31.0.2,53,61977,0.000393
139191,173.27.225.164,172.31.0.2,53,28802,0.000428
139193,173.27.225.164,172.31.0.2,53,42852,0.022517
139195,173.27.225.164,172.31.0.2,53,7736,0.022744
139197,173.27.225.164,172.31.0.2,53,64859,3.081235
139200,173.27.225.164,172.31.0.2,53,65507,0.000327
139202,173.27.225.164,172.31.0.2,53,3361,0.000255
139203,173.27.225.164,172.31.0.2,53,27347,2.659712
139205,173.27.225.164,172.31.0.2,53,13950,0.022896
139207,173.27.225.164,172.31.0.2,53,51958,2.699536
139209,173.27.225.164,172.31.0.2,53,12315,2.516084
139211,173.27.225.164,172.31.0.2,53,41298,0.000346
139213,173.27.225.164,172.31.0.2,53,63927,0.014802
139215,173.27.225.164,172.31.0.2,53,10284,0.00074
139217,173.27.225.164,172.31.0.2,53,1180,0.002829
139219,173.27.225.164,172.31.0.2,53,38958,0.000275
139221,173.27.225.164,172.31.0.2,53,17657,0.000808
139223,173.27.225.164,172.31.0.2,53,63454,0.000348
139225,173.27.225.164,172.31.0.2,53,32386,0.000969
139227,173.27.225.164,172.31.0.2,53,26157,0.021457
139229,173.27.225.164,172.31.0.2,53,19422,0.000287
139231,173.27.225.164,172.31.0.2,53,20387,0.001051
139233,173.27.225.164,172.31.0.2,53,55134,0.000339
139235,173.27.225.164,172.31.0.2,53,56345,0.000451
139237,173.27.225.164,172.31.0.2,53,14705,0.000297
