,ip.dst,ip.src,udp.srcport,udp.dstport,dns.time
91935,173.27.225.118,172.31.0.2,53.0,13164.0,0.00075
91937,173.27.225.118,172.31.0.2,53.0,55594.0,0.093006
91939,173.27.225.118,172.31.0.2,53.0,10981.0,0.084955
91941,173.27.225.118,172.31.0.2,53.0,22755.0,0.004554
91944,173.27.225.118,172.31.0.2,53.0,22848.0,0.012226
91946,173.27.225.118,172.31.0.2,53.0,1340.0,0.114513
91948,173.27.225.118,172.31.0.2,53.0,6578.0,0.014101
91950,173.27.225.118,172.31.0.2,53.0,24671.0,0.008948
91952,173.27.225.118,172.31.0.2,53.0,60005.0,0.005867
91954,173.27.225.118,172.31.0.2,53.0,54379.0,0.0013
91956,173.27.225.118,172.31.0.2,53.0,27274.0,0.015095
91957,173.27.225.118,172.31.0.2,53.0,21852.0,0.499003
91959,173.27.225.118,172.31.0.2,53.0,40965.0,0.077061
91961,173.27.225.118,172.31.0.2,53.0,37211.0,0.024231
91963,173.27.225.118,172.31.0.2,53.0,22716.0,0.01995
91965,173.27.225.118,172.31.0.2,53.0,32098.0,0.231544
91969,173.27.225.118,172.31.0.2,53.0,4532.0,0.079392
91972,173.27.225.118,172.31.0.2,53.0,17221.0,0.006134
91973,173.27.225.118,172.31.0.2,53.0,7787.0,0.022248
91976,173.27.225.118,172.31.0.2,53.0,55272.0,0.003673
91977,173.27.225.118,172.31.0.2,53.0,42380.0,0.260612
91978,173.27.225.118,172.31.0.2,53.0,8360.0,0.04673
91979,173.27.225.118,172.31.0.2,53.0,58717.0,0.268097
91981,173.27.225.118,172.31.0.2,53.0,45974.0,0.013513
91983,173.27.225.118,172.31.0.2,53.0,11145.0,0.01237
91985,173.27.225.118,172.31.0.2,53.0,7578.0,0.012079
91987,173.27.225.118,172.31.0.2,53.0,24667.0,0.024336
91989,173.27.225.118,172.31.0.2,53.0,55674.0,0.015165
91991,173.27.225.118,172.31.0.2,53.0,43757.0,0.021247
91993,173.27.225.118,172.31.0.2,53.0,56398.0,0.006964
91995,173.27.225.118,172.31.0.2,53.0,16969.0,0.000737
91998,173.27.225.118,172.31.0.2,53.0,30542.0,0.013052
92000,173.27.225.118,172.31.0.2,53.0,52745.0,0.025353
92001,173.27.225.118,172.31.0.2,53.0,11759.0,0.171631
92003,173.27.225.118,172.31.0.2,53.0,16948.0,0.000979
92005,173.27.225.118,172.31.0.2,53.0,39961.0,0.04832
92007,173.27.225.118,172.31.0.2,53.0,18346.0,0.018586
92009,173.27.225.118,172.31.0.2,53.0,54907.0,0.004086
92011,173.27.225.118,172.31.0.2,53.0,12255.0,0.00465
92013,173.27.225.118,172.31.0.2,53.0,60867.0,0.013723
92016,173.27.225.118,172.31.0.2,53.0,32365.0,0.012504
92018,173.27.225.118,172.31.0.2,53.0,22022.0,0.233004
92019,173.27.225.118,172.31.0.2,53.0,34633.0,0.102984
92021,173.27.225.118,172.31.0.2,53.0,10930.0,0.000756
92023,173.27.225.118,172.31.0.2,53.0,65063.0,0.006872
92026,173.27.225.118,172.31.0.2,53.0,37520.0,0.012687
92027,173.27.225.118,172.31.0.2,53.0,47619.0,0.014431
92029,173.27.225.118,172.31.0.2,53.0,45201.0,0.001503
92031,173.27.225.118,172.31.0.2,53.0,63209.0,0.018457
92033,173.27.225.118,172.31.0.2,53.0,61256.0,0.022768
92035,173.27.225.118,172.31.0.2,53.0,11102.0,0.002502
92037,173.27.225.118,172.31.0.2,53.0,50398.0,0.047485
92040,173.27.225.118,172.31.0.2,53.0,2043.0,0.002191
92041,173.27.225.118,172.31.0.2,53.0,37520.0,0.006387
92043,173.27.225.118,172.31.0.2,53.0,54625.0,0.021073
92048,173.27.225.118,172.31.0.2,53.0,26930.0,0.004875
92049,173.27.225.118,172.31.0.2,53.0,3307.0,0.021542
92050,173.27.225.118,172.31.0.2,53.0,62565.0,0.022768
92051,173.27.225.118,172.31.0.2,53.0,47060.0,0.082875
92053,173.27.225.118,172.31.0.2,53.0,7786.0,0.001251
92056,173.27.225.118,172.31.0.2,53.0,42639.0,0.022441
92058,173.27.225.118,172.31.0.2,53.0,45773.0,0.084233
92059,173.27.225.118,172.31.0.2,53.0,53505.0,0.021172
92062,173.27.225.118,172.31.0.2,53.0,20474.0,0.000808
92063,173.27.225.118,172.31.0.2,53.0,47009.0,0.022425
92065,173.27.225.118,172.31.0.2,53.0,58842.0,0.065632
92067,173.27.225.118,172.31.0.2,53.0,42381.0,0.036132
92070,173.27.225.118,172.31.0.2,53.0,10090.0,0.01752
92071,173.27.225.118,172.31.0.2,53.0,39565.0,0.023998
92073,173.27.225.118,172.31.0.2,53.0,6665.0,0.001366
92075,173.27.225.118,172.31.0.2,53.0,58898.0,0.00108
92079,173.27.225.118,172.31.0.2,53.0,61812.0,0.000818
92080,173.27.225.118,172.31.0.2,53.0,3574.0,0.027436
92081,173.27.225.118,172.31.0.2,53.0,22548.0,0.067848
92083,173.27.225.118,172.31.0.2,53.0,32008.0,0.007813
92085,173.27.225.118,172.31.0.2,53.0,33880.0,0.004246
92087,173.27.225.118,172.31.0.2,53.0,11784.0,0.016067
92089,173.27.225.118,172.31.0.2,53.0,49034.0,0.012841
92091,173.27.225.118,172.31.0.2,53.0,44666.0,0.139615
92093,173.27.225.118,172.31.0.2,53.0,61917.0,0.000335
92095,173.27.225.118,172.31.0.2,53.0,28527.0,0.00091
92097,173.27.225.118,172.31.0.2,53.0,26793.0,0.012515
92099,173.27.225.118,172.31.0.2,53.0,14941.0,0.001128
92101,173.27.225.118,172.31.0.2,53.0,6574.0,0.013286
92103,173.27.225.118,172.31.0.2,53.0,37932.0,0.001008
92105,173.27.225.118,172.31.0.2,53.0,64459.0,0.012643
92107,173.27.225.118,172.31.0.2,53.0,11956.0,0.013723
92109,173.27.225.118,172.31.0.2,53.0,15197.0,0.000963
92111,173.27.225.118,172.31.0.2,53.0,40891.0,0.084433
92114,173.27.225.118,172.31.0.2,53.0,24678.0,0.000389
92115,173.27.225.118,172.31.0.2,53.0,39365.0,0.019978
92118,173.27.225.118,172.31.0.2,53.0,56319.0,0.000317
92119,173.27.225.118,172.31.0.2,53.0,63782.0,0.00099
92121,173.27.225.118,172.31.0.2,53.0,29322.0,0.000325
92123,173.27.225.118,172.31.0.2,53.0,54521.0,0.013941
92125,173.27.225.118,172.31.0.2,53.0,65148.0,0.000973
92127,173.27.225.118,172.31.0.2,53.0,10856.0,0.001571
92129,173.27.225.118,172.31.0.2,53.0,49313.0,0.000336
92134,173.27.225.118,172.31.0.2,53.0,6151.0,0.00239
92136,173.27.225.118,172.31.0.2,53.0,57733.0,0.000243
92137,173.27.225.118,172.31.0.2,53.0,9335.0,0.005936
92138,173.27.225.118,172.31.0.2,53.0,62039.0,0.002624
92139,173.27.225.118,172.31.0.2,53.0,7699.0,0.002394
92141,173.27.225.118,172.31.0.2,53.0,41623.0,0.000837
92143,173.27.225.118,172.31.0.2,53.0,63883.0,0.024613
92145,173.27.225.118,172.31.0.2,53.0,48709.0,0.023207
92147,173.27.225.118,172.31.0.2,53.0,64348.0,0.00244
92149,173.27.225.118,172.31.0.2,53.0,23866.0,0.000334
92151,173.27.225.118,172.31.0.2,53.0,34251.0,0.001056
92153,173.27.225.118,172.31.0.2,53.0,8082.0,0.000347
92155,173.27.225.118,172.31.0.2,53.0,10486.0,0.0003
92157,173.27.225.118,172.31.0.2,53.0,62339.0,0.01988
92159,173.27.225.118,172.31.0.2,53.0,45638.0,0.070078
92162,173.27.225.118,172.31.0.2,53.0,20430.0,0.002237
92163,173.27.225.118,172.31.0.2,53.0,35154.0,0.014732
92165,173.27.225.118,172.31.0.2,53.0,27368.0,0.021551
92167,173.27.225.118,172.31.0.2,53.0,49885.0,0.00032
92169,173.27.225.118,172.31.0.2,53.0,49896.0,0.00041
92171,173.27.225.118,172.31.0.2,53.0,63913.0,0.003046
92174,173.27.225.118,172.31.0.2,53.0,27123.0,0.002994
92175,173.27.225.118,172.31.0.2,53.0,29866.0,0.002952
92177,173.27.225.118,172.31.0.2,53.0,16929.0,0.0004
92179,173.27.225.118,172.31.0.2,53.0,14996.0,0.000394
92181,173.27.225.118,172.31.0.2,53.0,32914.0,0.000407
92184,173.27.225.118,172.31.0.2,53.0,5764.0,0.000263
92185,173.27.225.118,172.31.0.2,53.0,27059.0,0.002332
92187,173.27.225.118,172.31.0.2,53.0,64135.0,0.000407
92189,173.27.225.118,172.31.0.2,53.0,47998.0,0.001073
92191,173.27.225.118,172.31.0.2,53.0,30514.0,0.002274
92193,173.27.225.118,172.31.0.2,53.0,2440.0,0.000386
92195,173.27.225.118,172.31.0.2,53.0,14896.0,0.000404
92197,173.27.225.118,172.31.0.2,53.0,35648.0,0.00041
92199,173.27.225.118,172.31.0.2,53.0,64285.0,0.021632
92201,173.27.225.118,172.31.0.2,53.0,45116.0,0.000326
92203,173.27.225.118,172.31.0.2,53.0,23174.0,0.00032
92205,173.27.225.118,172.31.0.2,53.0,18131.0,0.020221
92207,173.27.225.118,172.31.0.2,53.0,52136.0,0.058687
92210,173.27.225.118,172.31.0.2,53.0,23549.0,0.003046
92211,173.27.225.118,172.31.0.2,53.0,56911.0,0.002502
92213,173.27.225.118,172.31.0.2,53.0,1616.0,0.0026
92215,173.27.225.118,172.31.0.2,53.0,27992.0,0.000987
92217,173.27.225.118,172.31.0.2,53.0,37487.0,0.002287
92219,173.27.225.118,172.31.0.2,53.0,3143.0,0.000337
92221,173.27.225.118,172.31.0.2,53.0,37487.0,0.000423
92223,173.27.225.118,172.31.0.2,53.0,44071.0,0.000404
92225,173.27.225.118,172.31.0.2,53.0,37260.0,0.003374
92228,173.27.225.118,172.31.0.2,53.0,42030.0,0.002509
92229,173.27.225.118,172.31.0.2,53.0,53288.0,0.002948
92231,173.27.225.118,172.31.0.2,53.0,8493.0,0.000404
92234,173.27.225.118,172.31.0.2,53.0,55989.0,0.000414
92236,173.27.225.118,172.31.0.2,53.0,39320.0,0.001021
92237,173.27.225.118,172.31.0.2,53.0,52273.0,0.020083
92239,173.27.225.118,172.31.0.2,53.0,38321.0,0.026961
92241,173.27.225.118,172.31.0.2,53.0,38881.0,0.003052
92244,173.27.225.118,172.31.0.2,53.0,32587.0,0.002565
92245,173.27.225.118,172.31.0.2,53.0,41889.0,0.002608
92247,173.27.225.118,172.31.0.2,53.0,14146.0,0.020514
92249,173.27.225.118,172.31.0.2,53.0,40184.0,0.000421
92251,173.27.225.118,172.31.0.2,53.0,24814.0,0.00027
92255,173.27.225.118,172.31.0.2,53.0,22518.0,0.002617
92256,173.27.225.118,172.31.0.2,53.0,15301.0,0.002704
92257,173.27.225.118,172.31.0.2,53.0,44094.0,0.002678
92260,173.27.225.118,172.31.0.2,53.0,55952.0,0.000978
92261,173.27.225.118,172.31.0.2,53.0,35156.0,0.044249
92263,173.27.225.118,172.31.0.2,53.0,23735.0,0.000328
92265,173.27.225.118,172.31.0.2,53.0,35156.0,0.000214
92267,173.27.225.118,172.31.0.2,53.0,55952.0,0.000244
92269,173.27.225.118,172.31.0.2,53.0,23735.0,0.000215
92271,173.27.225.118,172.31.0.2,53.0,31377.0,0.000192
92274,173.27.225.118,172.31.0.2,53.0,6020.0,0.000192
92275,173.27.225.118,172.31.0.2,53.0,1446.0,0.000172
92277,173.27.225.118,172.31.0.2,53.0,40258.0,0.000966
92279,173.27.225.118,172.31.0.2,53.0,35817.0,0.000286
92281,173.27.225.118,172.31.0.2,53.0,24696.0,0.002704
92285,173.27.225.118,172.31.0.2,53.0,25833.0,0.004224
92286,173.27.225.118,172.31.0.2,53.0,23205.0,0.004237
92287,173.27.225.118,172.31.0.2,53.0,23674.0,0.05088
92289,173.27.225.118,172.31.0.2,53.0,4425.0,0.000294
92292,173.27.225.118,172.31.0.2,53.0,38677.0,0.021319
92293,173.27.225.118,172.31.0.2,53.0,54118.0,0.098925
92295,173.27.225.118,172.31.0.2,53.0,27688.0,0.004766
92297,173.27.225.118,172.31.0.2,53.0,23604.0,0.002716
92300,173.27.225.118,172.31.0.2,53.0,11143.0,0.002619
92301,173.27.225.118,172.31.0.2,53.0,4280.0,0.002779
92303,173.27.225.118,172.31.0.2,53.0,2928.0,0.000401
92305,173.27.225.118,172.31.0.2,53.0,6618.0,0.002436
92307,173.27.225.118,172.31.0.2,53.0,21228.0,0.000907
92309,173.27.225.118,172.31.0.2,53.0,64606.0,0.000389
92311,173.27.225.118,172.31.0.2,53.0,47957.0,0.000304
92313,173.27.225.118,172.31.0.2,53.0,1099.0,0.000385
92315,173.27.225.118,172.31.0.2,53.0,1829.0,0.000249
92318,173.27.225.118,172.31.0.2,53.0,59017.0,0.002851
92319,173.27.225.118,172.31.0.2,53.0,18435.0,0.00248
92322,173.27.225.118,172.31.0.2,53.0,32731.0,0.000346
92323,173.27.225.118,172.31.0.2,53.0,33469.0,0.003288
92326,173.27.225.118,172.31.0.2,53.0,52949.0,0.000416
92328,173.27.225.118,172.31.0.2,53.0,35938.0,0.00255
92330,173.27.225.118,172.31.0.2,53.0,48242.0,0.000355
92332,173.27.225.118,172.31.0.2,53.0,57606.0,0.000304
92334,173.27.225.118,172.31.0.2,53.0,38562.0,0.003962
92337,173.27.225.118,172.31.0.2,53.0,11238.0,0.002594
92338,173.27.225.118,172.31.0.2,53.0,51335.0,0.002781
92340,173.27.225.118,172.31.0.2,53.0,14865.0,0.021613
92342,173.27.225.118,172.31.0.2,53.0,50971.0,0.000343
92344,173.27.225.118,172.31.0.2,53.0,36056.0,0.000911
92347,173.27.225.118,172.31.0.2,53.0,33130.0,0.00288
92349,173.27.225.118,172.31.0.2,53.0,39541.0,0.002259
92350,173.27.225.118,172.31.0.2,53.0,40256.0,0.002389
92352,173.27.225.118,172.31.0.2,53.0,42846.0,0.000948
92354,173.27.225.118,172.31.0.2,53.0,41684.0,0.000845
92356,173.27.225.118,172.31.0.2,53.0,20766.0,0.000368
92358,173.27.225.118,172.31.0.2,53.0,20241.0,0.014861
92360,173.27.225.118,172.31.0.2,53.0,35055.0,0.000416
92362,173.27.225.118,172.31.0.2,53.0,43061.0,0.000347
92364,173.27.225.118,172.31.0.2,53.0,55031.0,0.021479
92366,173.27.225.118,172.31.0.2,53.0,35317.0,0.066272
92368,173.27.225.118,172.31.0.2,53.0,1891.0,0.000331
92370,173.27.225.118,172.31.0.2,53.0,13496.0,0.000371
92372,173.27.225.118,172.31.0.2,53.0,17340.0,0.000424
92374,173.27.225.118,172.31.0.2,53.0,15028.0,0.0004
92376,173.27.225.118,172.31.0.2,53.0,20251.0,0.021679
92378,173.27.225.118,172.31.0.2,53.0,47926.0,0.000426
92380,173.27.225.118,172.31.0.2,53.0,49541.0,0.000357
92382,173.27.225.118,172.31.0.2,53.0,32150.0,0.087696
92384,173.27.225.118,172.31.0.2,53.0,40942.0,0.000366
92386,173.27.225.118,172.31.0.2,53.0,19326.0,0.000308
92388,173.27.225.118,172.31.0.2,53.0,54642.0,0.000339
92390,173.27.225.118,172.31.0.2,53.0,8065.0,0.002217
92392,173.27.225.118,172.31.0.2,53.0,24325.0,0.000377
92394,173.27.225.118,172.31.0.2,53.0,41112.0,0.000329
92396,173.27.225.118,172.31.0.2,53.0,14613.0,0.000689
92398,173.27.225.118,172.31.0.2,53.0,37738.0,0.018586
92400,173.27.225.118,172.31.0.2,53.0,3320.0,0.000352
92402,173.27.225.118,172.31.0.2,53.0,62561.0,0.00035
92405,173.27.225.118,172.31.0.2,53.0,25799.0,0.000286
92406,173.27.225.118,172.31.0.2,53.0,50115.0,0.002223
92408,173.27.225.118,172.31.0.2,53.0,10864.0,0.00321
92410,173.27.225.118,172.31.0.2,53.0,27157.0,0.018004
92412,173.27.225.118,172.31.0.2,53.0,35241.0,0.002296
92414,173.27.225.118,172.31.0.2,53.0,65449.0,0.000405
92416,173.27.225.118,172.31.0.2,53.0,45276.0,0.001371
92418,173.27.225.118,172.31.0.2,53.0,35696.0,0.000256
92420,173.27.225.118,172.31.0.2,53.0,5101.0,0.001237
92422,173.27.225.118,172.31.0.2,53.0,58485.0,0.001244
92424,173.27.225.118,172.31.0.2,53.0,45468.0,0.000339
92426,173.27.225.118,172.31.0.2,53.0,35025.0,0.000319
92428,173.27.225.118,172.31.0.2,53.0,41874.0,0.000353
92430,173.27.225.118,172.31.0.2,53.0,14480.0,0.005416
92432,173.27.225.118,172.31.0.2,53.0,5340.0,0.000751
92434,173.27.225.118,172.31.0.2,53.0,17896.0,0.000329
92436,173.27.225.118,172.31.0.2,53.0,13582.0,0.007732
92438,173.27.225.118,172.31.0.2,53.0,64998.0,0.000948
92440,173.27.225.118,172.31.0.2,53.0,10789.0,0.000321
92442,173.27.225.118,172.31.0.2,53.0,1947.0,0.001118
92444,173.27.225.118,172.31.0.2,53.0,50258.0,0.00031
92446,173.27.225.118,172.31.0.2,53.0,17173.0,0.002419
92448,173.27.225.118,172.31.0.2,53.0,51455.0,0.003262
92450,173.27.225.118,172.31.0.2,53.0,16807.0,0.066631
92452,173.27.225.118,172.31.0.2,53.0,54329.0,0.02222
92454,173.27.225.118,172.31.0.2,53.0,30002.0,0.002372
92456,173.27.225.118,172.31.0.2,53.0,29398.0,0.002816
92458,173.27.225.118,172.31.0.2,53.0,59110.0,0.039795
92460,173.27.225.118,172.31.0.2,53.0,30486.0,0.000385
92462,173.27.225.118,172.31.0.2,53.0,16868.0,0.000262
92464,173.27.225.118,172.31.0.2,53.0,52360.0,0.00043
92466,173.27.225.118,172.31.0.2,53.0,15330.0,0.140912
92468,173.27.225.118,172.31.0.2,53.0,47558.0,0.000339
92470,173.27.225.118,172.31.0.2,53.0,59658.0,0.000496
92472,173.27.225.118,172.31.0.2,53.0,49109.0,0.000324
92474,173.27.225.118,172.31.0.2,53.0,12699.0,0.002153
92476,173.27.225.118,172.31.0.2,53.0,35572.0,0.00229
92478,173.27.225.118,172.31.0.2,53.0,63500.0,0.000853
92480,173.27.225.118,172.31.0.2,53.0,52286.0,0.000375
92482,173.27.225.118,172.31.0.2,53.0,59175.0,0.04349
92484,173.27.225.118,172.31.0.2,53.0,51149.0,0.000348
92486,173.27.225.118,172.31.0.2,53.0,23034.0,0.000317
92488,173.27.225.118,172.31.0.2,53.0,11857.0,0.000387
92491,173.27.225.118,172.31.0.2,53.0,55843.0,0.002135
92492,173.27.225.118,172.31.0.2,53.0,1991.0,0.022199
92494,173.27.225.118,172.31.0.2,53.0,18052.0,0.002425
92496,173.27.225.118,172.31.0.2,53.0,48016.0,0.107435
92498,173.27.225.118,172.31.0.2,53.0,17590.0,0.001118
92500,173.27.225.118,172.31.0.2,53.0,40973.0,0.002474
92502,173.27.225.118,172.31.0.2,53.0,41296.0,0.002382
92504,173.27.225.118,172.31.0.2,53.0,1063.0,0.003361
92506,173.27.225.118,172.31.0.2,53.0,50959.0,0.000405
92508,173.27.225.118,172.31.0.2,53.0,11235.0,0.000376
92510,173.27.225.118,172.31.0.2,53.0,20821.0,0.00041
92512,173.27.225.118,172.31.0.2,53.0,38432.0,0.000254
92514,173.27.225.118,172.31.0.2,53.0,61014.0,0.000341
92517,173.27.225.118,172.31.0.2,53.0,34954.0,0.019915
92519,173.27.225.118,172.31.0.2,53.0,5252.0,0.000219
92520,173.27.225.118,172.31.0.2,53.0,14054.0,0.028224
92522,173.27.225.118,172.31.0.2,53.0,13433.0,0.000326
92524,173.27.225.118,172.31.0.2,53.0,19406.0,0.004011
92526,173.27.225.118,172.31.0.2,53.0,18499.0,0.000248
92528,173.27.225.118,172.31.0.2,53.0,42538.0,0.000926
92530,173.27.225.118,172.31.0.2,53.0,24091.0,0.079271
92532,173.27.225.118,172.31.0.2,53.0,40609.0,0.297435
92534,173.27.225.118,172.31.0.2,53.0,29281.0,0.000369
92536,173.27.225.118,172.31.0.2,53.0,3653.0,0.000342
92538,173.27.225.118,172.31.0.2,53.0,37418.0,0.103215
92540,173.27.225.118,172.31.0.2,53.0,15798.0,0.003145
92542,173.27.225.118,172.31.0.2,53.0,2450.0,0.001355
92544,173.27.225.118,172.31.0.2,53.0,46444.0,0.000834
92546,173.27.225.118,172.31.0.2,53.0,17994.0,0.024419
92548,173.27.225.118,172.31.0.2,53.0,57156.0,0.001552
92550,173.27.225.118,172.31.0.2,53.0,49985.0,0.017596
92553,173.27.225.118,172.31.0.2,53.0,51399.0,0.002451
92554,173.27.225.118,172.31.0.2,53.0,31033.0,0.025351
92556,173.27.225.118,172.31.0.2,53.0,3915.0,0.001012
92558,173.27.225.118,172.31.0.2,53.0,34498.0,0.001362
92560,173.27.225.118,172.31.0.2,53.0,58566.0,0.012711
92562,173.27.225.118,172.31.0.2,53.0,40394.0,0.001021
92564,173.27.225.118,172.31.0.2,53.0,36630.0,0.000901
92566,173.27.225.118,172.31.0.2,53.0,5785.0,0.000359
92568,173.27.225.118,172.31.0.2,53.0,48222.0,0.021392
92570,173.27.225.118,172.31.0.2,53.0,39111.0,0.000379
92572,173.27.225.118,172.31.0.2,53.0,39490.0,0.000399
92574,173.27.225.118,172.31.0.2,53.0,11567.0,0.014123
92576,173.27.225.118,172.31.0.2,53.0,31317.0,0.000391
92578,173.27.225.118,172.31.0.2,53.0,64432.0,0.000296
92580,173.27.225.118,172.31.0.2,53.0,44584.0,0.001019
92582,173.27.225.118,172.31.0.2,53.0,6075.0,0.125384
92584,173.27.225.118,172.31.0.2,53.0,2398.0,0.000999
92586,173.27.225.118,172.31.0.2,53.0,16524.0,0.000232
92588,173.27.225.118,172.31.0.2,53.0,33991.0,0.000793
92590,173.27.225.118,172.31.0.2,53.0,47484.0,0.000336
92594,173.27.225.118,172.31.0.2,53.0,56559.0,0.002542
92595,173.27.225.118,172.31.0.2,53.0,43980.0,0.002793
92596,173.27.225.118,172.31.0.2,53.0,51252.0,0.002706
92598,173.27.225.118,172.31.0.2,53.0,25921.0,0.000386
92600,173.27.225.118,172.31.0.2,53.0,55854.0,0.000276
92602,173.27.225.118,172.31.0.2,53.0,1854.0,0.015894
92604,173.27.225.118,172.31.0.2,53.0,56428.0,0.000369
92606,173.27.225.118,172.31.0.2,53.0,22051.0,0.000322
92608,173.27.225.118,172.31.0.2,53.0,19920.0,0.00116
92610,173.27.225.118,172.31.0.2,53.0,17326.0,0.000348
92614,173.27.225.118,172.31.0.2,53.0,5709.0,0.000265
92615,173.27.225.118,172.31.0.2,53.0,36618.0,0.005807
92619,173.27.225.118,172.31.0.2,53.0,10998.0,0.000865
92620,173.27.225.118,172.31.0.2,53.0,4903.0,0.000834
92621,173.27.225.118,172.31.0.2,53.0,42084.0,0.013349
92622,173.27.225.118,172.31.0.2,53.0,41272.0,0.004879
92624,173.27.225.118,172.31.0.2,53.0,22875.0,0.004425
92626,173.27.225.118,172.31.0.2,53.0,59492.0,0.000936
92629,173.27.225.118,172.31.0.2,53.0,40879.0,0.019957
92630,173.27.225.118,172.31.0.2,53.0,1465.0,0.018089
92632,173.27.225.118,172.31.0.2,53.0,25567.0,0.002498
92634,173.27.225.118,172.31.0.2,53.0,6641.0,0.000328
92636,173.27.225.118,172.31.0.2,53.0,30129.0,0.002121
92638,173.27.225.118,172.31.0.2,53.0,40048.0,0.000471
92640,173.27.225.118,172.31.0.2,53.0,32046.0,0.00041
92642,173.27.225.118,172.31.0.2,53.0,9439.0,0.000394
92644,173.27.225.118,172.31.0.2,53.0,9532.0,0.276322
92646,173.27.225.118,172.31.0.2,53.0,53950.0,0.018318
92648,173.27.225.118,172.31.0.2,53.0,33479.0,0.030208
92650,173.27.225.118,172.31.0.2,53.0,55731.0,0.000359
92652,173.27.225.118,172.31.0.2,53.0,16545.0,0.036596
92654,173.27.225.118,172.31.0.2,53.0,48589.0,0.025271
92657,173.27.225.118,172.31.0.2,53.0,14977.0,0.029761
92658,173.27.225.118,172.31.0.2,53.0,41905.0,0.029981
92660,173.27.225.118,172.31.0.2,53.0,39871.0,0.030562
92663,173.27.225.118,172.31.0.2,53.0,59513.0,0.027885
92664,173.27.225.118,172.31.0.2,53.0,12213.0,0.028102
92666,173.27.225.118,172.31.0.2,53.0,51107.0,0.022394
92668,173.27.225.118,172.31.0.2,53.0,13859.0,0.002321
92670,173.27.225.118,172.31.0.2,53.0,28317.0,0.019894
92672,173.27.225.118,172.31.0.2,53.0,39993.0,0.000981
92674,173.27.225.118,172.31.0.2,53.0,44731.0,0.002328
92676,173.27.225.118,172.31.0.2,53.0,62280.0,0.000325
92678,173.27.225.118,172.31.0.2,53.0,59802.0,0.002251
92680,173.27.225.118,172.31.0.2,53.0,2499.0,0.000434
92682,173.27.225.118,172.31.0.2,53.0,55088.0,0.002471
92684,173.27.225.118,172.31.0.2,53.0,22241.0,0.000881
92686,173.27.225.118,172.31.0.2,53.0,44373.0,0.002153
92688,173.27.225.118,172.31.0.2,53.0,2401.0,0.000346
92690,173.27.225.118,172.31.0.2,53.0,4191.0,0.012235
92692,173.27.225.118,172.31.0.2,53.0,38748.0,0.012199
92694,173.27.225.118,172.31.0.2,53.0,43794.0,0.000358
92696,173.27.225.118,172.31.0.2,53.0,49116.0,0.002646
92698,173.27.225.118,172.31.0.2,53.0,13644.0,0.000392
92700,173.27.225.118,172.31.0.2,53.0,41159.0,0.005991
92703,173.27.225.118,172.31.0.2,53.0,32486.0,0.003351
92705,173.27.225.118,172.31.0.2,53.0,39164.0,0.014606
92707,173.27.225.118,172.31.0.2,53.0,24067.0,0.038713
92708,173.27.225.118,172.31.0.2,53.0,3052.0,0.242135
92711,173.27.225.118,172.31.0.2,53.0,7303.0,0.002765
92713,173.27.225.118,172.31.0.2,53.0,9865.0,0.002688
92715,173.27.225.118,172.31.0.2,53.0,60864.0,0.002954
92717,173.27.225.118,172.31.0.2,53.0,50598.0,0.002424
92718,173.27.225.118,172.31.0.2,53.0,23669.0,0.014802
92720,173.27.225.118,172.31.0.2,53.0,20658.0,0.001674
92724,173.27.225.118,172.31.0.2,53.0,25529.0,0.005489
92725,173.27.225.118,172.31.0.2,53.0,12084.0,0.186136
92726,173.27.225.118,172.31.0.2,53.0,16991.0,0.197419
92730,173.27.225.118,172.31.0.2,53.0,42151.0,0.00092
92731,173.27.225.118,172.31.0.2,53.0,6819.0,0.049565
92734,173.27.225.118,172.31.0.2,53.0,16456.0,0.002523
92735,173.27.225.118,172.31.0.2,53.0,52538.0,0.002193
92739,173.27.225.118,172.31.0.2,53.0,65352.0,0.012212
92740,173.27.225.118,172.31.0.2,53.0,52514.0,0.012229
92741,173.27.225.118,172.31.0.2,53.0,37503.0,0.012291
92742,173.27.225.118,172.31.0.2,53.0,15178.0,0.865418
92744,173.27.225.118,172.31.0.2,53.0,60166.0,0.000947
92746,173.27.225.118,172.31.0.2,53.0,1801.0,0.001124
92748,173.27.225.118,172.31.0.2,53.0,11510.0,0.018116
92750,173.27.225.118,172.31.0.2,53.0,36977.0,0.104706
92752,173.27.225.118,172.31.0.2,53.0,56855.0,0.000328
92754,173.27.225.118,172.31.0.2,53.0,44961.0,0.226362
92756,173.27.225.118,172.31.0.2,53.0,3076.0,0.00037
92761,173.27.225.118,172.31.0.2,53.0,11365.0,0.000945
92762,173.27.225.118,172.31.0.2,53.0,5073.0,0.00159
92763,173.27.225.118,172.31.0.2,53.0,44040.0,0.005094
92764,173.27.225.118,172.31.0.2,53.0,59928.0,0.006856
92766,173.27.225.118,172.31.0.2,53.0,29134.0,0.026323
92768,173.27.225.118,172.31.0.2,53.0,59293.0,0.000356
92770,173.27.225.118,172.31.0.2,53.0,20979.0,0.00089
92772,173.27.225.118,172.31.0.2,53.0,26319.0,0.001585
92774,173.27.225.118,172.31.0.2,53.0,36059.0,0.002658
92781,173.27.225.118,172.31.0.2,53.0,8228.0,0.001942
92782,173.27.225.118,172.31.0.2,53.0,5016.0,0.00138
92783,173.27.225.118,172.31.0.2,53.0,14260.0,0.000671
